experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-streamcluster-simsmall-3",159,65.59,56.27,"1500;1500;1000;1000","1000;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.59;48.37;61.87;54.68","54.92;56.27;55.09;48.99","1.680053822;0.5139870123;0.8654399177;0.8613112357","0.7496344257;1.388893772;0.7546831787;0.6399895837","0.3703703704;0;0.4051863857;0.4006410256","0.4038772213;0.3698224852;0.4105090312;0","0.675;1500001.249;0.617;0.624","0.619;0.676;0.609;2000000.931","0;0;0;0","0;0;0;0","2222222222;999.9991673;1620745543;1602564103","1615508885;2218934911;1642036125;999.9995345","0;0;0;0","0;0;0;0","26;0;25;27","27;25;26;0"
"parsec-streamcluster-simsmall-3",160,56.27,93.03,"1000;1500;1000;2000","2500;2000;3000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.92;56.27;55.09;48.99","75.06;48.95;93.03;73.51","0.7496344257;1.388893772;0.7546831787;0.6399895837","3.275293104;0.6399895998;5.04258883;3.294144294","0.4038772213;0.3698224852;0.4105090312;0","0.3793626707;0;0.3709198813;0.382848392","0.619;0.676;0.609;2000000.931","0.659;2000000.758;0.674;0.653","0;0;0;0","0;0;0;0","1615508885;2218934911;1642036125;999.9995345","3793626707;999.999621;4451038576;3828483920","0;0;0;0","0;0;0;0","27;25;26;0","27;0;25;26"
"parsec-streamcluster-simsmall-3",161,93.03,63.62,"2500;2000;3000;2500","1000;1000;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","75.06;48.95;93.03;73.51","59.16;49.22;63.62;58.24","3.275293104;0.6399895998;5.04258883;3.294144294","0.9461304147;0.6344363867;0.9227273707;0.9200625547","0.3793626707;0;0.3709198813;0.382848392","0.315258512;0.1378737542;0.303030303;0.3012048193","0.659;2000000.758;0.674;0.653","0.793;1.806;0.825;0.83","0;0;0;0","0;0;0;0","3793626707;999.999621;4451038576;3828483920","1261034048;553709856;1212121212;1204819277","0;0;0;0","0;0;0;0","27;0;25;26","28;0;29;30"
"parsec-streamcluster-simsmall-3",162,63.62,54.88,"1000;1000;1000;1000","1000;2000;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","59.16;49.22;63.62;58.24","53.15;48.8;54.88;52.82","0.9461304147;0.6344363867;0.9227273707;0.9200625547","0.7078539407;0.6399895837;0.7069488817;0.7123621187","0.315258512;0.1378737542;0.303030303;0.3012048193","0.3531073446;0;0.3531073446;0.3602305476","0.793;1.806;0.825;0.83","0.708;2000000.758;0.708;0.694","0;0;0;0","0;0;0;0","1261034048;553709856;1212121212;1204819277","1412429379;999.999621;1412429379;1440922190","0;0;0;0","0;0;0;0","28;0;29;30","28;0;29;30"
"parsec-streamcluster-simsmall-3",163,54.88,72.97,"1000;2000;1000;1000","2000;2500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","53.15;48.8;54.88;52.82","64.82;72.97;64.66;49.63","0.7078539407;0.6399895837;0.7069488817;0.7123621187","2.201075092;3.304850454;2.114525572;0.7811186458","0.3531073446;0;0.3531073446;0.3602305476","0.3736920777;0.3234152652;0.350631136;0","0.708;2000000.758;0.708;0.694","0.669;0.773;0.713;2500025.197","0;0;0;0","0;0;0;0","1412429379;999.999621;1412429379;1440922190","2989536622;3234152652;2805049088;999.9899213","0;0;0;0","0;0;0;0","28;0;29;30","30;29;28;0"
"parsec-streamcluster-simsmall-3",164,72.97,68.91,"2000;2500;2000;2500","2000;1500;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.82;72.97;64.66;49.63","68.91;52.47;60.71;50.16","2.201075092;3.304850454;2.114525572;0.7811186458","2.300537962;0.5139870221;1.406822621;0.7354651947","0.3736920777;0.3234152652;0.350631136;0","0.3250975293;0;0.3770739065;0.3846153846","0.669;0.773;0.713;2500025.197","0.769;1500001.041;0.663;0.65","0;0;0;0","0;0;0;0","2989536622;3234152652;2805049088;999.9899213","2600780234;999.999306;2262443439;1538461538","0;0;0;0","0;0;0;0","30;29;28;0","29;0;30;28"
"parsec-streamcluster-simsmall-3",165,68.91,69.99,"2000;1500;1500;1000","2000;1500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","68.91;52.47;60.71;50.16","69.99;48.39;53.76;50.33","2.300537962;0.5139870221;1.406822621;0.7354651947","2.283443902;0.5139870221;0.7416605107;0.7268330787","0.3250975293;0;0.3770739065;0.3846153846","0.322997416;0;0.3955696203;0.3765060241","0.769;1500001.041;0.663;0.65","0.774;1500057.75;0.632;0.664","0;0;0;0","0;0;0;0","2600780234;999.999306;2262443439;1538461538","2583979328;999.9615015;1582278481;1506024096","0;0;0;0","0;0;0;0","29;0;30;28","28;0;30;29"
"parsec-streamcluster-simsmall-3",166,69.99,74.72,"2000;1500;1000;1000","2000;2500;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.99;48.39;53.76;50.33","69.44;74.35;48.39;74.72","2.283443902;0.5139870221;0.7416605107;0.7268330787","2.238023522;3.389577844;0.4027583553;3.396799894","0.322997416;0;0.3955696203;0.3765060241","0.3805175038;0.3328894807;0;0.3337783712","0.774;1500057.75;0.632;0.664","0.657;0.751;1000000.4;0.749","0;0;0;0","0;0;0;0","2583979328;999.9615015;1582278481;1506024096","3044140030;3328894807;999.9996;3337783712","0;0;0;0","0;0;0;0","28;0;30;29","30;28;0;29"
"parsec-streamcluster-simsmall-3",167,74.72,82.19,"2000;2500;1000;2500","2500;1000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.44;74.35;48.39;74.72","82.19;55.76;48.87;67.77","2.238023522;3.389577844;0.4027583553;3.396799894","3.477429094;0.6736238447;0.6399895934;2.003462082","0.3805175038;0.3328894807;0;0.3337783712","0.3561253561;0.3912363067;0;0.3337783712","0.657;0.751;1000000.4;0.749","0.702;0.639;2000000.4;0.749","0;0;0;0","0;0;0;0","3044140030;3328894807;999.9996;3337783712","3561253561;1564945227;999.9998;2670226969","0;0;0;0","0;0;0;0","30;28;0;29","30;28;0;29"
"parsec-streamcluster-simsmall-3",168,82.19,80.72,"2500;1000;2000;2000","1000;2000;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","82.19;55.76;48.87;67.77","58.83;65.1;48.44;80.72","3.477429094;0.6736238447;0.6399895934;2.003462082","0.6955634287;2.126484722;0.513987028;3.413035514","0.3561253561;0.3912363067;0;0.3337783712","0.4244482173;0.3644314869;0;0.3462603878","0.702;0.639;2000000.4;0.749","0.589;0.686;1500001.2;0.722","0;0;0;0","0;0;0;0","3561253561;1564945227;999.9998;2670226969","1697792869;2915451895;999.9992;3462603878","0;0;0;0","0;0;0;0","30;28;0;29","30;29;0;28"
"parsec-streamcluster-simsmall-3",169,80.72,70.91,"1000;2000;1500;2500","2000;1500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.83;65.1;48.44;80.72","70.91;61.27;66.37;55.31","0.6955634287;2.126484722;0.513987028;3.413035514","2.562712912;1.485982862;2.551730572;0.6399895837","0.4244482173;0.3644314869;0;0.3462603878","0.3714710253;0.4025764895;0.3692762186;0","0.589;0.686;1500001.2;0.722","0.673;0.621;0.677;2000032.6","0;0;0;0","0;0;0;0","1697792869;2915451895;999.9992;3462603878","2971768202;2415458937;2954209749;999.9837003","0;0;0;0","0;0;0;0","30;29;0;28","28;30;29;0"
"parsec-streamcluster-simsmall-3",170,70.91,81.12,"2000;1500;2000;2000","2000;2000;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","70.91;61.27;66.37;55.31","70.05;67.61;81.12;49.94","2.562712912;1.485982862;2.551730572;0.6399895837","2.264159462;2.282443652;3.615171074;0.7811186458","0.3714710253;0.4025764895;0.3692762186;0","0.386996904;0.3924646782;0.3644314869;0","0.673;0.621;0.677;2000032.6","0.646;0.637;0.686;2500000.75","0;0;0;0","0;0;0;0","2971768202;2415458937;2954209749;999.9837003","3095975232;3139717425;3644314869;999.9997","0;0;0;0","0;0;0;0","28;30;29;0","28;30;29;0"
"parsec-streamcluster-simsmall-3",171,81.12,75.35,"2000;2000;2500;2500","2000;1000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","70.05;67.61;81.12;49.94","52.89;54.79;58.02;75.35","2.264159462;2.282443652;3.615171074;0.7811186458","0.6399895934;0.6919702567;0.6945172577;3.329680534","0.386996904;0.3924646782;0.3644314869;0","0;0.4208754209;0.4244482173;0.3360215054","0.646;0.637;0.686;2500000.75","2000098.6;0.594;0.589;0.744","0;0;0;0","0;0;0;0","3095975232;3139717425;3644314869;999.9997","999.9507024;1683501684;1697792869;3360215054","0;0;0;0","0;0;0;0","28;30;29;0","0;29;30;28"
"parsec-streamcluster-simsmall-3",172,75.35,62.93,"2000;1000;1000;2500","1000;1500;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","52.89;54.79;58.02;75.35","52.41;58.4;49.95;62.93","0.6399895934;0.6919702567;0.6945172577;3.329680534","0.7701363747;1.414725082;0.6399895837;1.402363631","0;0.4208754209;0.4244482173;0.3360215054","0.4273504274;0.3799392097;0;0.374251497","2000098.6;0.594;0.589;0.744","0.585;0.658;2000001.864;0.668","0;0;0;0","0;0;0;0","999.9507024;1683501684;1697792869;3360215054","1709401709;2279635258;999.999068;2245508982","0;0;0;0","0;0;0;0","0;29;30;28","30;29;0;28"
"parsec-streamcluster-simsmall-3",173,62.93,70.66,"1000;1500;2000;1500","1000;1000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","52.41;58.4;49.95;62.93","51.85;49.35;57.25;70.66","0.7701363747;1.414725082;0.6399895837;1.402363631","0.7710783157;0.4027583522;1.421762992;2.462508562","0.4273504274;0.3799392097;0;0.374251497","0.4280821918;0;0.382848392;0.3576537911","0.585;0.658;2000001.864;0.668","0.584;1000052.336;0.653;0.699","0;0;0;0","0;0;0;0","1709401709;2279635258;999.999068;2245508982","1712328767;999.9476667;2297090352;2861230329","0;0;0;0","0;0;0;0","30;29;0;28","30;0;28;29"
"parsec-streamcluster-simsmall-3",174,70.66,63.68,"1000;1000;1500;2000","1500;2000;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","51.85;49.35;57.25;70.66","55.78;63.68;57.17;52.83","0.7710783157;0.4027583522;1.421762992;2.462508562","1.288252312;2.189984882;1.294064292;0.7811186458","0.4280821918;0;0.382848392;0.3576537911","0.4;0.374251497;0.4032258065;0","0.584;1000052.336;0.653;0.699","0.625;0.668;0.62;2500009.169","0;0;0;0","0;0;0;0","1712328767;999.9476667;2297090352;2861230329","2400000000;2994011976;2419354839;999.9963324","0;0;0;0","0;0;0;0","30;0;28;29","28;30;29;0"
"parsec-streamcluster-simsmall-3",175,63.68,71.87,"1500;2000;1500;2500","2000;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.78;63.68;57.17;52.83","69.61;71.87;70.2;49.33","1.288252312;2.189984882;1.294064292;0.7811186458","2.638828302;2.672024442;2.649502682;0.6399895837","0.4;0.374251497;0.4032258065;0","0.3816793893;0.3881987578;0.3834355828;0","0.625;0.668;0.62;2500009.169","0.655;0.644;0.652;2000043.117","0;0;0;0","0;0;0;0","2400000000;2994011976;2419354839;999.9963324","3053435115;3105590062;3067484663;999.978442","0;0;0;0","0;0;0;0","28;30;29;0","28;30;29;0"
"parsec-streamcluster-simsmall-3",176,71.87,73.03,"2000;2000;2000;2000","1500;2000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.61;71.87;70.2;49.33","62.2;73.03;52.19;56.98","2.638828302;2.672024442;2.649502682;0.6399895837","1.484053492;2.539679182;0.4027583522;1.468412972","0.3816793893;0.3881987578;0.3834355828;0","0.4019292605;0.3671071953;0;0.3949447077","0.655;0.644;0.652;2000043.117","0.622;0.681;1000000.403;0.633","0;0;0;0","0;0;0;0","3053435115;3105590062;3067484663;999.978442","2411575563;2936857562;999.999597;2369668246","0;0;0;0","0;0;0;0","28;30;29;0","30;28;0;29"
"parsec-streamcluster-simsmall-3",177,73.03,74.12,"1500;2000;1000;1500","2000;2000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","62.2;73.03;52.19;56.98","71.68;74.12;48.08;59.21","1.484053492;2.539679182;0.4027583522;1.468412972","2.621732622;2.590536802;0.4027583522;1.514893511","0.4019292605;0.3671071953;0;0.3949447077","0.3822629969;0.3759398496;0;0.4125412541","0.622;0.681;1000000.403;0.633","0.654;0.665;1000000.361;0.606","0;0;0;0","0;0;0;0","2411575563;2936857562;999.999597;2369668246","3058103976;3007518797;999.999639;2475247525","0;0;0;0","0;0;0;0","30;28;0;29","30;28;0;29"
"parsec-streamcluster-simsmall-3",178,74.12,71.38,"2000;2000;1000;1500","1500;2000;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","71.68;74.12;48.08;59.21","54.78;67.91;71.38;51.78","2.621732622;2.590536802;0.4027583522;1.514893511","0.6878440825;1.945682552;3.035688474;0.6378173717","0.3822629969;0.3759398496;0;0.4125412541","0.09194977843;0.3180661578;0.2958579882;0.3369272237","0.654;0.665;1000000.361;0.606","2.708;0.786;0.845;0.742","0;0;0;0","0;0;0;0","3058103976;3007518797;999.999639;2475247525","553914327.9;2544529262;2958579882;1347708895","0;0;0;0","0;0;0;0","30;28;0;29","0;31;32;33"
"parsec-streamcluster-simsmall-3",179,71.38,73.98,"1500;2000;2500;1000","1000;1500;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.78;67.91;71.38;51.78","51.56;52.41;54.83;73.98","0.6878440825;1.945682552;3.035688474;0.6378173717","0.6549426627;0.513987028;0.6492572587;3.175916264","0.09194977843;0.3180661578;0.2958579882;0.3369272237","0.366568915;0;0.3571428571;0.3164556962","2.708;0.786;0.845;0.742","0.682;1500000.3;0.7;0.79","0;0;0;0","0;0;0;0","553914327.9;2544529262;2958579882;1347708895","1466275660;999.9998;1428571429;3164556962","0;0;0;0","0;0;0;0","0;31;32;33","33;0;32;31"
"parsec-streamcluster-simsmall-3",180,73.98,76.25,"1000;1500;1000;2500","1000;2500;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","51.56;52.41;54.83;73.98","50.45;49.65;76.25;55.51","0.6549426627;0.513987028;0.6492572587;3.175916264","0.6579920647;0.7811186458;3.282287554;0.6461756847","0.366568915;0;0.3571428571;0.3164556962","0.3714710253;0;0.3311258278;0.3536067893","0.682;1500000.3;0.7;0.79","0.673;2500133;0.755;0.707","0;0;0;0","0;0;0;0","1466275660;999.9998;1428571429;3164556962","1485884101;999.9468028;3311258278;1414427157","0;0;0;0","0;0;0;0","33;0;32;31","33;0;32;31"
"parsec-streamcluster-simsmall-3",181,76.25,67.54,"1000;2500;2500;1000","1000;1500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","50.45;49.65;76.25;55.51","49.95;54.18;67.54;49.68","0.6579920647;0.7811186458;3.282287554;0.6461756847","0.6616105157;1.183472951;1.906138692;0.7811186458","0.3714710253;0;0.3311258278;0.3536067893","0.3748125937;0.3526093089;0.3101736973;0","0.673;2500133;0.755;0.707","0.667;0.709;0.806;2500002.46","0;0;0;0","0;0;0;0","1485884101;999.9468028;3311258278;1414427157","1499250375;2115655853;2481389578;999.999016","0;0;0;0","0;0;0;0","33;0;32;31","33;32;31;0"
"parsec-streamcluster-simsmall-3",182,67.54,77.76,"1000;1500;2000;2500","2500;2500;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.95;54.18;67.54;49.68","75.88;76.73;77.76;48.08","0.6616105157;1.183472951;1.906138692;0.7811186458","3.496962674;3.479933714;3.209573534;0.4027583553","0.3748125937;0.3526093089;0.3101736973;0","0.3472222222;0.3443526171;0.30702836;0","0.667;0.709;0.806;2500002.46","0.72;0.726;0.811;1000002.084","0;0;0;0","0;0;0;0","1499250375;2115655853;2481389578;999.999016","3472222222;3443526171;3082614057;999.997916","0;0;0;0","0;0;0;0","33;32;31;0","33;32;31;0"
"parsec-streamcluster-simsmall-3",183,77.76,62.59,"2500;2500;2500;1000","1500;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","75.88;76.73;77.76;48.08","62.35;62.59;57.7;48.92","3.496962674;3.479933714;3.209573534;0.4027583553","1.348624202;1.343493861;0.6990277887;0.6399895837","0.3472222222;0.3443526171;0.30702836;0","0.3536067893;0.3511235955;0.3425034388;0","0.72;0.726;0.811;1000002.084","0.707;0.712;0.727;2000046.142","0;0;0;0","0;0;0;0","3472222222;3443526171;3082614057;999.997916","2121640736;2106741573;1375515818;999.9769295","0;0;0;0","0;0;0;0","33;32;31;0","33;32;31;0"
"parsec-streamcluster-simsmall-3",184,62.59,78.83,"1500;1500;1000;2000","2500;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","62.35;62.59;57.7;48.92","78.83;66.49;64.27;49.05","1.348624202;1.343493861;0.6990277887;0.6399895837","3.409403624;2.121435542;2.002308132;0.6399895934","0.3536067893;0.3511235955;0.3425034388;0","0.3382949932;0.3541076487;0.3225388601;0","0.707;0.712;0.727;2000046.142","0.739;0.706;0.772;2000802.742","0;0;0;0","0;0;0;0","2121640736;2106741573;1375515818;999.9769295","3382949932;2832861190;2590673575;999.59879","0;0;0;0","0;0;0;0","33;32;31;0","32;33;31;0"
"parsec-streamcluster-simsmall-3",185,78.83,57.39,"2500;2000;2000;2000","1000;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","78.83;66.49;64.27;49.05","57.39;54.11;51.27;52.79","3.409403624;2.121435542;2.002308132;0.6399895934","0.6611886807;0.6409173247;0.7811186458;1.170347951","0.3382949932;0.3541076487;0.3225388601;0","0.378214826;0.3453536755;0;0.347705146","0.739;0.706;0.772;2000802.742","0.661;0.721;2500000.946;0.719","0;0;0;0","0;0;0;0","3382949932;2832861190;2590673575;999.59879","1512859304;1386962552;999.9996216;2086230876","0;0;0;0","0;0;0;0","32;33;31;0","33;31;0;32"
"parsec-streamcluster-simsmall-3",186,57.39,87.06,"1000;1000;2500;1500","2000;2500;2000;3000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","57.39;54.11;51.27;52.79","63.68;71.26;49.34;87.06","0.6611886807;0.6409173247;0.7811186458;1.170347951","1.958061892;2.912219164;0.6399895998;4.63514392","0.378214826;0.3453536755;0;0.347705146","0.3759398496;0.3246414602;0;0.3360215054","0.661;0.721;2500000.946;0.719","0.665;0.767;2000026.303;0.744","0;0;0;0","0;0;0;0","1512859304;1386962552;999.9996216;2086230876","3007518797;3259452412;999.9868487;4032258065","0;0;0;0","0;0;0;0","33;31;0;32","33;31;0;32"
"parsec-streamcluster-simsmall-3",187,87.06,67.95,"2000;2500;2000;3000","1000;1000;1500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","63.68;71.26;49.34;87.06","55.56;56.78;48.59;67.95","1.958061892;2.912219164;0.6399895998;4.63514392","0.8403505217;0.8058335447;0.5139870123;1.624982802","0.3759398496;0.3246414602;0;0.3360215054","0.3840245776;0.3502109705;0;0.3531073446","0.665;0.767;2000026.303;0.744","0.651;0.711;1500001.046;0.708","0;0;0;0","0;0;0;0","3007518797;3259452412;999.9868487;4032258065","1536098310;1406469761;999.9993027;2118644068","0;0;0;0","0;0;0;0","33;31;0;32","33;31;0;32"
"parsec-streamcluster-simsmall-3",188,67.95,72.92,"1000;1000;1500;1500","1500;1500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.56;56.78;48.59;67.95","59;49.33;66.72;72.92","0.8403505217;0.8058335447;0.5139870123;1.624982802","1.474194652;0.5139870221;2.566432452;2.575582632","0.3840245776;0.3502109705;0;0.3531073446","0.3955696203;0;0.3714710253;0.3736920777","0.651;0.711;1500001.046;0.708","0.632;1500000.709;0.673;0.669","0;0;0;0","0;0;0;0","1536098310;1406469761;999.9993027;2118644068","2373417722;999.9995273;2971768202;2989536622","0;0;0;0","0;0;0;0","33;31;0;32","32;0;33;31"
"parsec-streamcluster-simsmall-3",189,72.92,83.44,"1500;1500;2000;2000","2000;1000;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","59;49.33;66.72;72.92","66.59;47.78;68.08;83.44","1.474194652;0.5139870221;2.566432452;2.575582632","2.249711472;0.4027583553;2.257161482;3.589005994","0.3955696203;0;0.3714710253;0.3736920777","0.3840245776;0;0.3858024691;0.3607503608","0.632;1500000.709;0.673;0.669","0.651;1000000.473;0.648;0.693","0;0;0;0","0;0;0;0","2373417722;999.9995273;2971768202;2989536622","3072196621;999.999527;3086419753;3607503608","0;0;0;0","0;0;0;0","32;0;33;31","31;0;33;32"
"parsec-streamcluster-simsmall-3",190,83.44,60.77,"2000;1000;2000;2500","1500;1000;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","66.59;47.78;68.08;83.44","60.77;49.92;51.87;59.79","2.249711472;0.4027583553;2.257161482;3.589005994","1.381332731;0.7436590447;0.6399895837;0.7509989607","0.3840245776;0;0.3858024691;0.3607503608","0.3671071953;0.3968253968;0;0.4058441558","0.651;1000000.473;0.648;0.693","0.681;0.63;2000013.946;0.616","0;0;0;0","0;0;0;0","3072196621;999.999527;3086419753;3607503608","2202643172;1587301587;999.993027;1623376623","0;0;0;0","0;0;0;0","31;0;33;32","31;32;0;33"
"parsec-streamcluster-simsmall-3",191,60.77,66.61,"1500;1000;2000;1000","2000;1500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.77;49.92;51.87;59.79","66.61;54.88;49.89;58.89","1.381332731;0.7436590447;0.6399895837;0.7509989607","2.172054932;1.278164372;0.7811186458;1.298232981","0.3671071953;0.3968253968;0;0.4058441558","0.3703703704;0.3955696203;0;0.406504065","0.681;0.63;2000013.946;0.616","0.675;0.632;2500098.946;0.615","0;0;0;0","0;0;0;0","2202643172;1587301587;999.993027;1623376623","2962962963;2373417722;999.9604232;2439024390","0;0;0;0","0;0;0;0","31;32;0;33","31;32;0;33"
"parsec-streamcluster-simsmall-3",192,66.61,83.58,"2000;1500;2500;1500","2500;2500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","66.61;54.88;49.89;58.89","83.58;79.47;49.29;82.01","2.172054932;1.278164372;0.7811186458;1.298232981","3.805371804;3.756479004;0.6399895934;3.816720194","0.3703703704;0.3955696203;0;0.406504065","0.3846153846;0.378214826;0;0.3858024691","0.675;0.632;2500098.946;0.615","0.65;0.661;2000000.49;0.648","0;0;0;0","0;0;0;0","2962962963;2373417722;999.9604232;2439024390","3846153846;3782148260;999.999755;3858024691","0;0;0;0","0;0;0;0","31;32;0;33","31;32;0;33"
"parsec-streamcluster-simsmall-3",193,83.58,85.31,"2500;2500;2000;2500","2500;1000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","83.58;79.47;49.29;82.01","85.31;57.36;48.02;63.56","3.805371804;3.756479004;0.6399895934;3.816720194","3.464399884;0.7009773547;0.4027583553;1.275532421","0.3846153846;0.378214826;0;0.3858024691","0.3531073446;0.4310344828;0;0.4006410256","0.65;0.661;2000000.49;0.648","0.708;0.58;1000020.978;0.624","0;0;0;0","0;0;0;0","3846153846;3782148260;999.999755;3858024691","3531073446;1724137931;999.9790224;2403846154","0;0;0;0","0;0;0;0","31;32;0;33","31;32;0;33"
"parsec-streamcluster-simsmall-3",194,85.31,76.96,"2500;1000;1000;1500","2000;2000;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","85.31;57.36;48.02;63.56","76.96;69.39;48.3;55.26","3.464399884;0.7009773547;0.4027583553;1.275532421","2.490893232;2.474285172;0.5139870221;0.7779108337","0.3531073446;0.4310344828;0;0.4006410256","0.3628447025;0.3591954023;0;0.4355400697","0.708;0.58;1000020.978;0.624","0.689;0.696;1500000.717;0.574","0;0;0;0","0;0;0;0","3531073446;1724137931;999.9790224;2403846154","2902757620;2873563218;999.999522;1742160279","0;0;0;0","0;0;0;0","31;32;0;33","31;32;0;33"
"parsec-streamcluster-simsmall-3",195,76.96,82.34,"2000;2000;1500;1000","1000;2500;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","76.96;69.39;48.3;55.26","58.28;82.34;49.61;79.84","2.490893232;2.474285172;0.5139870221;0.7779108337","0.7086819707;3.531640644;0.7811186458;3.594002604","0.3628447025;0.3591954023;0;0.4355400697","0.4424778761;0.3623188406;0;0.3703703704","0.689;0.696;1500000.717;0.574","0.565;0.69;2500046.195;0.675","0;0;0;0","0;0;0;0","2902757620;2873563218;999.999522;1742160279","1769911504;3623188406;999.9815223;3703703704","0;0;0;0","0;0;0;0","31;32;0;33","31;32;0;33"
"parsec-streamcluster-simsmall-3",196,82.34,57.61,"1000;2500;2500;2500","1000;2500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.28;82.34;49.61;79.84","53.19;55.79;48.52;57.61","0.7086819707;3.531640644;0.7811186458;3.594002604","0.6715742727;0.7811186458;0.6759418377;0.6730674177","0.4424778761;0.3623188406;0;0.3703703704","0.3918495298;0;0.3987240829;0.3943217666","0.565;0.69;2500046.195;0.675","0.638;2500121.195;0.627;0.634","0;0;0;0","0;0;0;0","1769911504;3623188406;999.9815223;3703703704","1567398119;999.9515244;1594896332;1577287066","0;0;0;0","0;0;0;0","31;32;0;33","31;0;33;32"
"parsec-streamcluster-simsmall-3",197,57.61,88.04,"1000;2500;1000;1000","3000;2500;2000;3000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","53.19;55.79;48.52;57.61","88.04;72.8;59.73;55.44","0.6715742727;0.7811186458;0.6759418377;0.6730674177","4.62118871;2.971222984;1.919098802;1.441921195","0.3918495298;0;0.3987240829;0.3943217666","0.3337783712;0.3355704698;0.3639010189;0.04600036948","0.638;2500121.195;0.627;0.634","0.749;0.745;0.687;5.413","0;0;0;0","0;0;0;0","1567398119;999.9515244;1594896332;1577287066","4005340454;3355704698;2911208151;554221319","0;0;0;0","0;0;0;0","31;0;33;32","34;35;36;0"
"parsec-streamcluster-simsmall-3",198,88.04,71.39,"3000;2500;2000;3000","1500;2000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","88.04;72.8;59.73;55.44","65.7;71.39;58.5;49.41","4.62118871;2.971222984;1.919098802;1.441921195","1.360623121;2.343979402;1.406432862;0.6399895837","0.3337783712;0.3355704698;0.3639010189;0.04600036948","0.3486750349;0.3280839895;0.3692762186;0","0.749;0.745;0.687;5.413","0.717;0.762;0.677;2000026.734","0;0;0;0","0;0;0;0","4005340454;3355704698;2911208151;554221319","2092050209;2624671916;2215657312;999.9866332","0;0;0;0","0;0;0;0","34;35;36;0","34;35;36;0"
