experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-streamcluster-simsmall-3",740,62.42,62.42,"2000;2500;2500;2500","2500;2000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","1819836215;3787878788;2420135528;2828054299","2274795268;3030303030;2420135528;1696832579","0;0;0;0","0;0;0;0","15;0;14;13","14;13;0;15"
"parsec-streamcluster-simsmall-3",741,62.42,62.42,"2500;2000;2500;1500","2500;1000;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","2274795268;3030303030;2420135528;1696832579","2274795268;1515151515;1936108422;1131221719","0;0;0;0","0;0;0;0","14;13;0;15","14;15;13;0"
"parsec-streamcluster-simsmall-3",742,62.42,62.42,"2500;1000;2000;1000","2000;1000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","2274795268;1515151515;1936108422;1131221719","1819836215;1515151515;1452081317;2262443439","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",743,62.42,62.42,"2000;1000;1500;2000","2500;2500;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","1819836215;1515151515;1452081317;2262443439","2274795268;3787878788;2420135528;1131221719","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",744,62.42,62.42,"2500;2500;2500;1000","2500;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","2274795268;3787878788;2420135528;1131221719","2274795268;3030303030;1936108422;2262443439","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",745,62.42,62.42,"2500;2000;2000;2000","1000;2500;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","2274795268;3030303030;1936108422;2262443439","909918107.4;3787878788;1452081317;1131221719","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",746,62.42,62.42,"1000;2500;1500;1000","1000;2000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","909918107.4;3787878788;1452081317;1131221719","909918107.4;3030303030;968054211;2828054299","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",747,62.42,62.42,"1000;2000;1000;2500","2500;1500;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","61.84;54.3;62.42;54.13","1.822812122;0.7246103857;1.891095902;1.187572762","1.822812122;0.7246103857;1.891095902;1.187572762","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.2948134668;0.3075757576;0.2749273959;0.2466063348","1.099;0.66;1.033;0.884","1.099;0.66;1.033;0.884","0;0;0;0","0;0;0;0","909918107.4;3030303030;968054211;2828054299","2274795268;2272727273;1936108422;1696832579","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",748,62.42,74.11,"2500;1500;2000;1500","2500;2000;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","61.84;54.3;62.42;54.13","74.11;60.12;63.34;55.24","1.822812122;0.7246103857;1.891095902;1.187572762","3.014435094;1.711887952;1.863004592;1.461107574","0.2948134668;0.3075757576;0.2749273959;0.2466063348","0.3609195402;0.2916235781;0.3122065728;0.1029106029","1.099;0.66;1.033;0.884","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2274795268;2272727273;1936108422;1696832579","2873563218;2068252327;2347417840;866250866.3","0;0;0;0","0;0;0;0","14;15;13;0","14;0;15;13"
"parsec-streamcluster-simsmall-3",749,74.11,74.11,"2500;2000;2000;2500","2500;1500;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2873563218;2068252327;2347417840;866250866.3","2873563218;1551189245;2934272300;866250866.3","0;0;0;0","0;0;0;0","14;0;15;13","14;15;13;0"
"parsec-streamcluster-simsmall-3",750,74.11,74.11,"2500;1500;2500;2500","2500;1000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2873563218;1551189245;2934272300;866250866.3","2873563218;1034126163;2347417840;693000693","0;0;0;0","0;0;0;0","14;15;13;0","14;15;13;0"
"parsec-streamcluster-simsmall-3",751,74.11,74.11,"2500;1000;2000;2000","1000;2500;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2873563218;1034126163;2347417840;693000693","1149425287;2585315408;1173708920;519750519.8","0;0;0;0","0;0;0;0","14;15;13;0","0;14;15;13"
"parsec-streamcluster-simsmall-3",752,74.11,74.11,"1000;2500;1000;1500","1500;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","1149425287;2585315408;1173708920;519750519.8","1724137931;2585315408;1760563380;693000693","0;0;0;0","0;0;0;0","0;14;15;13","14;15;0;13"
"parsec-streamcluster-simsmall-3",753,74.11,74.11,"1500;2500;1500;2000","2000;2500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","1724137931;2585315408;1760563380;693000693","2298850575;2585315408;1173708920;693000693","0;0;0;0","0;0;0;0","14;15;0;13","14;15;0;13"
"parsec-streamcluster-simsmall-3",754,74.11,74.11,"2000;2500;1000;2000","2500;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2298850575;2585315408;1173708920;693000693","2873563218;2585315408;1760563380;693000693","0;0;0;0","0;0;0;0","14;15;0;13","13;0;14;15"
"parsec-streamcluster-simsmall-3",755,74.11,74.11,"2500;2500;1500;2000","2000;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2873563218;2585315408;1760563380;693000693","2298850575;1034126163;2934272300;519750519.8","0;0;0;0","0;0;0;0","13;0;14;15","14;0;15;13"
"parsec-streamcluster-simsmall-3",756,74.11,74.11,"2000;1000;2500;1500","2500;1000;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2298850575;1034126163;2934272300;519750519.8","2873563218;1034126163;2934272300;866250866.3","0;0;0;0","0;0;0;0","14;0;15;13","14;0;15;13"
"parsec-streamcluster-simsmall-3",757,74.11,74.11,"2500;1000;2500;2500","2500;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","74.11;60.12;63.34;55.24","3.014435094;1.711887952;1.863004592;1.461107574","3.014435094;1.711887952;1.863004592;1.461107574","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.87;0.967;0.852;2.886","0.87;0.967;0.852;2.886","0;0;0;0","0;0;0;0","2873563218;1034126163;2934272300;866250866.3","2873563218;1551189245;1173708920;693000693","0;0;0;0","0;0;0;0","14;0;15;13","0;15;14;13"
"parsec-streamcluster-simsmall-3",758,74.11,66.36,"2500;1500;1000;2000","1500;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","74.11;60.12;63.34;55.24","60.58;66.36;57.73;60.64","3.014435094;1.711887952;1.863004592;1.461107574","1.194292322;2.317262404;1.179373942;1.800625882","0.3609195402;0.2916235781;0.3122065728;0.1029106029","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.87;0.967;0.852;2.886","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2873563218;1551189245;1173708920;693000693","2142857143;1984126984;2083333333;2237136465","0;0;0;0","0;0;0;0","0;15;14;13","0;15;14;13"
"parsec-streamcluster-simsmall-3",759,66.36,66.36,"1500;2500;1500;2000","2000;2000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2142857143;1984126984;2083333333;2237136465","2857142857;1587301587;1388888889;1677852349","0;0;0;0","0;0;0;0","0;15;14;13","13;14;15;0"
"parsec-streamcluster-simsmall-3",760,66.36,66.36,"2000;2000;1000;1500","1000;1000;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2857142857;1587301587;1388888889;1677852349","1428571429;793650793.7;2777777778;1118568233","0;0;0;0","0;0;0;0","13;14;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",761,66.36,66.36,"1000;1000;2000;1000","2000;2500;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","1428571429;793650793.7;2777777778;1118568233","2857142857;1984126984;2083333333;2796420582","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",762,66.36,66.36,"2000;2500;1500;2500","1500;2000;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2857142857;1984126984;2083333333;2796420582","2142857143;1587301587;3472222222;2796420582","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",763,66.36,66.36,"1500;2000;2500;2500","1500;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2142857143;1587301587;3472222222;2796420582","2142857143;793650793.7;3472222222;1677852349","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",764,66.36,66.36,"1500;1000;2500;1500","1500;1000;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2142857143;793650793.7;3472222222;1677852349","2142857143;793650793.7;1388888889;2237136465","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",765,66.36,66.36,"1500;1000;1000;2000","2500;1000;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","2142857143;793650793.7;1388888889;2237136465","3571428571;793650793.7;3472222222;2237136465","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",766,66.36,66.36,"2500;1000;2500;2000","2500;1500;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","3571428571;793650793.7;3472222222;2237136465","3571428571;1190476190;2777777778;1118568233","0;0;0;0","0;0;0;0","14;13;15;0","14;0;13;15"
"parsec-streamcluster-simsmall-3",767,66.36,66.36,"2500;1500;2000;1000","2500;2000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","60.58;66.36;57.73;60.64","1.194292322;2.317262404;1.179373942;1.800625882","1.194292322;2.317262404;1.179373942;1.800625882","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.7;1.26;0.72;0.894","0.7;1.26;0.72;0.894","0;0;0;0","0;0;0;0","3571428571;1190476190;2777777778;1118568233","3571428571;1587301587;1388888889;2796420582","0;0;0;0","0;0;0;0","14;0;13;15","0;15;13;14"
"parsec-streamcluster-simsmall-3",768,66.36,69.67,"2500;2000;1000;2500","1000;2500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","60.58;66.36;57.73;60.64","54.35;69.67;62.27;53.89","1.194292322;2.317262404;1.179373942;1.800625882","0.7795459617;2.482866974;1.839837572;1.028945292","0.2828571429;0.2666666667;0.2958333333;0.2897091723","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.7;1.26;0.72;0.894","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","3571428571;1587301587;1388888889;2796420582","2232142857;2194907814;2331002331;758437618.5","0;0;0;0","0;0;0;0","0;15;13;14","14;13;0;15"
"parsec-streamcluster-simsmall-3",769,69.67,69.67,"1000;2500;2000;2000","1000;1500;1500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","2232142857;2194907814;2331002331;758437618.5","2232142857;1316944688;1748251748;948047023.1","0;0;0;0","0;0;0;0","14;13;0;15","13;15;0;14"
"parsec-streamcluster-simsmall-3",770,69.67,69.67,"1000;1500;1500;2500","1000;1500;2500;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","2232142857;1316944688;1748251748;948047023.1","2232142857;1316944688;2913752914;948047023.1","0;0;0;0","0;0;0;0","13;15;0;14","13;15;0;14"
"parsec-streamcluster-simsmall-3",771,69.67,69.67,"1000;1500;2500;2500","1500;1000;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","2232142857;1316944688;2913752914;948047023.1","3348214286;877963125.5;2331002331;948047023.1","0;0;0;0","0;0;0;0","13;15;0;14","14;0;15;13"
"parsec-streamcluster-simsmall-3",772,69.67,69.67,"1500;1000;2000;2500","2500;1000;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","3348214286;877963125.5;2331002331;948047023.1","5580357143;877963125.5;2913752914;379218809.3","0;0;0;0","0;0;0;0","14;0;15;13","15;13;14;0"
"parsec-streamcluster-simsmall-3",773,69.67,69.67,"2500;1000;2500;1000","2000;2500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","5580357143;877963125.5;2913752914;379218809.3","4464285714;2194907814;2913752914;568828213.9","0;0;0;0","0;0;0;0","15;13;14;0","15;13;14;0"
"parsec-streamcluster-simsmall-3",774,69.67,69.67,"2000;2500;2500;1500","2000;1500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","4464285714;2194907814;2913752914;568828213.9","4464285714;1316944688;1748251748;758437618.5","0;0;0;0","0;0;0;0","15;13;14;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",775,69.67,69.67,"2000;1500;1500;2000","2500;2500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","4464285714;1316944688;1748251748;758437618.5","5580357143;2194907814;1165501166;379218809.3","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",776,69.67,69.67,"2500;2500;1000;1000","1000;2500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","5580357143;2194907814;1165501166;379218809.3","2232142857;2194907814;1165501166;379218809.3","0;0;0;0","0;0;0;0","14;13;15;0","14;13;15;0"
"parsec-streamcluster-simsmall-3",777,69.67,69.67,"1000;2500;1000;1000","1000;1000;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","54.35;69.67;62.27;53.89","0.7795459617;2.482866974;1.839837572;1.028945292","0.7795459617;2.482866974;1.839837572;1.028945292","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.448;1.139;0.858;2.637","0.448;1.139;0.858;2.637","0;0;0;0","0;0;0;0","2232142857;2194907814;1165501166;379218809.3","2232142857;877963125.5;2913752914;758437618.5","0;0;0;0","0;0;0;0","14;13;15;0","14;15;0;13"
"parsec-streamcluster-simsmall-3",778,69.67,65.25,"1000;1000;2500;2000","2000;1500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.35;69.67;62.27;53.89","65.25;61.63;60.8;58.38","0.7795459617;2.482866974;1.839837572;1.028945292","2.200597712;1.382593331;1.616604172;1.584874932","0.4575892857;0.3836698859;0.3368298368;0.107318923","0.3838748496;0.3226277372;0.2248120301;0.1589061345","0.448;1.139;0.858;2.637","0.831;0.685;1.33;1.353","0;0;0;0","0;0;0;0","2232142857;877963125.5;2913752914;758437618.5","2406738869;2189781022;1503759398;1478196600","0;0;0;0","0;0;0;0","14;15;0;13","14;15;0;13"
"parsec-streamcluster-simsmall-3",779,65.25,65.25,"2000;1500;2000;2000","1500;2500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.25;61.63;60.8;58.38","65.25;61.63;60.8;58.38","2.200597712;1.382593331;1.616604172;1.584874932","2.200597712;1.382593331;1.616604172;1.584874932","0.3838748496;0.3226277372;0.2248120301;0.1589061345","0.3838748496;0.3226277372;0.2248120301;0.1589061345","0.831;0.685;1.33;1.353","0.831;0.685;1.33;1.353","0;0;0;0","0;0;0;0","2406738869;2189781022;1503759398;1478196600","1805054152;3649635036;1879699248;1108647450","0;0;0;0","0;0;0;0","14;15;0;13","15;14;0;13"
