experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-blackscholes-simsmall-3",40,68.55,72.67,"2000;1000;2000;1500","2000;1000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.83;56.46;68.55;56.61","48.91;53;72.67;69.21","0.6399895837;0.7027606647;2.481940152;1.355483992","0.6399895837;0.7054546327;2.487284652;2.457475212","0;0.3799392097;0.3805175038;0.378214826","0;0.382848392;0.3816793893;0.3759398496","2000000.671;0.658;0.657;0.661","2000000.671;0.653;0.655;0.665","0;0;0;0","0;0;0;0","999.9996645;1519756839;3044140030;2269288956","999.9996645;1531393568;3053435115;3007518797","0;0;0;0","0;0;0;0","0;2;3;1","0;2;3;1"
"parsec-blackscholes-simsmall-3",41,72.67,72.58,"2000;1000;2000;2000","1500;1000;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.91;53;72.67;69.21","55.59;51.7;52.97;72.58","0.6399895837;0.7054546327;2.487284652;2.457475212","1.367953022;0.7064503157;0.4027583522;2.466069062","0;0.382848392;0.3816793893;0.3759398496","0.3840245776;0.3846153846;0;0.3776435045","2000000.671;0.653;0.655;0.665","0.651;0.65;1000023.835;0.662","0;0;0;0","0;0;0;0","999.9996645;1531393568;3053435115;3007518797","2304147465;1538461538;999.9761656;3021148036","0;0;0;0","0;0;0;0","0;2;3;1","2;3;0;1"
"parsec-blackscholes-simsmall-3",42,72.58,84.3,"1500;1000;1000;2000","2000;1500;2000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.59;51.7;52.97;72.58","65.03;55.49;48.98;84.3","1.367953022;0.7064503157;0.4027583522;2.466069062","2.123441212;1.201452345;0.6399895934;3.521590184","0.3840245776;0.3846153846;0;0.3776435045","0.3834355828;0.3863987635;0;0.3770739065","0.651;0.65;1000023.835;0.662","0.652;0.647;2000000.671;0.663","0;0;0;0","0;0;0;0","2304147465;1538461538;999.9761656;3021148036","3067484663;2318392581;999.9996645;3770739065","0;0;0;0","0;0;0;0","2;3;0;1","2;3;0;1"
"parsec-blackscholes-simsmall-3",43,84.3,82.33,"2000;1500;2000;2500","2500;1000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.03;55.49;48.98;84.3","82.33;51.14;48.47;72.81","2.123441212;1.201452345;0.6399895934;3.521590184","3.554039804;0.6445307147;0.513987028;2.097789192","0.3834355828;0.3863987635;0;0.3770739065","0.3816793893;0.3822629969;0;0.3770739065","0.652;0.647;2000000.671;0.663","0.655;0.654;1500014.003;0.663","0;0;0;0","0;0;0;0","3067484663;2318392581;999.9996645;3770739065","3816793893;1529051988;999.9906648;3016591252","0;0;0;0","0;0;0;0","2;3;0;1","2;3;0;1"
"parsec-blackscholes-simsmall-3",44,82.33,79.16,"2500;1000;1500;2000","1000;2500;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","82.33;51.14;48.47;72.81","57.98;79.16;62.76;53.75","3.554039804;0.6445307147;0.513987028;2.097789192","0.6443115857;3.562338534;2.082952742;0.513987028","0.3816793893;0.3822629969;0;0.3770739065","0.3822629969;0.382848392;0.3731343284;0","0.655;0.654;1500014.003;0.663","0.654;0.653;0.67;1500000.5","0;0;0;0","0;0;0;0","3816793893;1529051988;999.9906648;3016591252","1529051988;3828483920;2985074627;999.9996667","0;0;0;0","0;0;0;0","2;3;0;1","3;2;1;0"
"parsec-blackscholes-simsmall-3",45,79.16,65.91,"1000;2500;2000;1500","2500;1000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","57.98;79.16;62.76;53.75","62.2;54.16;57.57;65.91","0.6443115857;3.562338534;2.082952742;0.513987028","1.853331694;0.4027583553;1.178933489;2.125907882","0.3822629969;0.382848392;0.3731343284;0","0.147579693;0;0.3736920777;0.3840245776","0.654;0.653;0.67;1500000.5","1.694;1000000.335;0.669;0.651","0;0;0;0","0;0;0;0","1529051988;3828483920;2985074627;999.9996667","1475796930;999.999665;2242152466;3072196621","0;0;0;0","0;0;0;0","3;2;1;0","-1;0;1;2"
"parsec-blackscholes-simsmall-3",46,65.91,80.09,"2500;1000;1500;2000","1500;2000;2500;2500","0;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","62.2;54.16;57.57;65.91","50.55;48.87;80.09;70.76","1.853331694;0.4027583553;1.178933489;2.125907882","0.513987028;0.6399895934;3.494775844;2.471588664","0.147579693;0;0.3736920777;0.3840245776","0;0;0.3736920777;0.2325581395","1.694;1000000.335;0.669;0.651","1500000.503;2000000.671;0.669;1.075","0;0;0;0","0;0;0;0","1475796930;999.999665;2242152466;3072196621","999.9996647;999.9996645;3736920777;2325581395","0;0;0;0","0;0;0;0","-1;0;1;2","-1;0;1;-1"
"parsec-blackscholes-simsmall-3",47,80.09,57.95,"1500;2000;2500;2500","1500;2000;1000;1000","0;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","50.55;48.87;80.09;70.76","48.34;48.94;57.95;52.63","0.513987028;0.6399895934;3.494775844;2.471588664","0.5139870221;0.6399895837;0.6957560577;0.4027583522","0;0;0.3736920777;0.2325581395","0;0;0.3709198813;0","1500000.503;2000000.671;0.669;1.075","1500000.503;2000000.671;0.674;1000000.335","0;0;0;0","0;0;0;0","999.9996647;999.9996645;3736920777;2325581395","999.9996647;999.9996645;1483679525;999.999665","0;0;0;0","0;0;0;0","-1;0;1;-1","-1;0;1;-1"
"parsec-blackscholes-simsmall-3",48,57.95,62.24,"1500;2000;1000;1000","3000;3000;2000;2000","0;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","48.34;48.94;57.95;52.63","50.25;50.34;49.84;62.24","0.5139870221;0.6399895837;0.6957560577;0.4027583522","0.93846836;0.93846836;0.6399895998;1.854879812","0;0;0.3709198813;0","0;0;0;0.3770739065","1500000.503;2000000.671;0.674;1000000.335","3000001.006;3000001.006;2000000.671;0.663","0;0;0;0","0;0;0;0","999.9996647;999.9996645;1483679525;999.999665","999.9996647;999.9996647;999.9996645;3016591252","0;0;0;0","0;0;0;0","-1;0;1;-1","-1;0;-1;1"
"parsec-blackscholes-simsmall-3",49,62.24,67.46,"3000;3000;2000;2000","2000;2000;1500;1000","0;1;0;1","nan;nan;nan;nan","nan;nan;nan;nan","50.25;50.34;49.84;62.24","49.16;67.46;49.26;50.27","0.93846836;0.93846836;0.6399895998;1.854879812","0.6399895837;2.411111022;0.6728241695;0.4027583522","0;0;0;0.3770739065","0;0.3872472784;0.07136739937;0","3000001.006;3000001.006;2000000.671;0.663","2000000.286;0.643;3.503;1000000.143","0;0;0;0","0;0;0;0","999.9996647;999.9996647;999.9996645;3016591252","999.999857;3110419907;428204396.2;999.999857","0;0;0;0","0;0;0;0","-1;0;-1;1","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",50,67.46,85.52,"2000;2000;1500;1000","2500;2500;2000;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","49.16;67.46;49.26;50.27","85.52;51.18;49.01;47.78","0.6399895837;2.411111022;0.6728241695;0.4027583522","4.047261054;0.7811186458;0.6399895934;0.4027583553","0;0.3872472784;0.07136739937;0","0.4760994264;0;0;0","2000000.286;0.643;3.503;1000000.143","0.523;2500001;2000000.8;1000000.4","0;0;0;0","0;0;0;0","999.999857;3110419907;428204396.2;999.999857","4780114723;999.9996;999.9996;999.9996","0;0;0;0","0;0;0;0","-1;0;-1;-1","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",51,85.52,82.36,"2500;2500;2000;1000","2000;2000;2000;2000","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","85.52;51.18;49.01;47.78","82.36;49.09;49.06;48.82","4.047261054;0.7811186458;0.6399895934;0.4027583553","2.853275272;0.6399895837;0.6399895837;0.6399895837","0.4760994264;0;0;0","0.4844357977;0;0;0","0.523;2500001;2000000.8;1000000.4","0.514;2000000.8;2000000.8;2000000.8","0;0;0;0","0;0;0;0","4780114723;999.9996;999.9996;999.9996","3891050584;999.9996;999.9996;999.9996","0;0;0;0","0;0;0;0","0;-1;-1;-1","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",0,84.13,52.7,"4000;4000;4000;4000","1500;2500;2500;1000","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","84.13;49.07;49.2;48.61","52.7;48.72;48.79;46.97","3.793139744;0.6399902334;0.7811221013;0.4027592401","1.121457141;0.7811186458;0.7811186458;0.4027583553","0.4376098418;0;0;0","0.3705357143;0;0;0","0.569;194085.6;242607;97042.8","0.672;2500001.43;2500001.43;1000000.572","0;0;0;0","0;0;0;0","-1757469.244;-5.15236576;-4.121892608;-10.30473152","2232142857;999.999428;999.999428;999.999428","0;0;0;0","0;0;0;0","0;-1;-1;-1","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",1,52.7,62.33,"1500;2500;2500;1000","2500;2500;2000;2500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","52.7;48.72;48.79;46.97","49.17;49.38;62.33;49.17","1.121457141;0.7811186458;0.7811186458;0.4027583553","0.7811186458;0.7811186458;2.011582662;0.7811186458","0.3705357143;0;0;0","0;0;0.3848531685;0","0.672;2500001.43;2500001.43;1000000.572","2500016.25;2500016.25;0.647;2500016.25","0;0;0;0","0;0;0;0","2232142857;999.999428;999.999428;999.999428","999.9935;999.9935;3091190108;999.9935","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",2,62.33,65.61,"2500;2500;2000;2500","1500;2000;1000;2000","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","49.17;49.38;62.33;49.17","48.25;48.88;49.44;65.61","0.7811186458;0.7811186458;2.011582662;0.7811186458","0.5139870221;0.6399895837;0.4027583522;2.275716462","0;0;0.3848531685;0","0;0;0;0.3681885125","2500016.25;2500016.25;0.647;2500016.25","1500000;2000000;1000000;0.679","0;0;0;0","0;0;0;0","999.9935;999.9935;3091190108;999.9935","1000;1000;1000;2945508100","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",3,65.61,52.92,"1500;2000;1000;2000","2500;2500;1000;1000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","48.25;48.88;49.44;65.61","49.38;49.49;47.63;52.92","0.5139870221;0.6399895837;0.4027583522;2.275716462","0.7811186458;0.7811186458;0.4027583553;0.6174491807","0;0;0;0.3681885125","0;0;0;0.3692762186","1500000;2000000;1000000;0.679","2500030;2500030;1000012;0.677","0;0;0;0","0;0;0;0","1000;1000;1000;2945508100","999.9880001;999.9880001;999.9880001;1477104874","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",4,52.92,77.11,"2500;2500;1000;1000","2000;2500;2000;2500","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.38;49.49;47.63;52.92","48.92;77.11;48.72;49.47","0.7811186458;0.7811186458;0.4027583553;0.6174491807","0.6399895934;3.329220614;0.6399895934;0.7811186458","0;0;0;0.3692762186","0;0.382848392;0;0","2500030;2500030;1000012;0.677","2000003.2;0.653;2000003.2;2500004","0;0;0;0","0;0;0;0","999.9880001;999.9880001;999.9880001;1477104874","999.9984;3828483920;999.9984;999.9984","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",5,77.11,55.3,"2000;2500;2000;2500","2000;2000;1500;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","48.92;77.11;48.72;49.47","48.86;53.23;55.3;47.94","0.6399895934;3.329220614;0.6399895934;0.7811186458","0.6399895837;0.6399895837;1.291842742;0.4027583522","0;0.382848392;0;0","0;0;0.3784194529;0","2000003.2;0.653;2000003.2;2500004","2000009.123;2000009.123;0.658;1000004.562","0;0;0;0","0;0;0;0","999.9984;3828483920;999.9984;999.9984","999.9954385;999.9954385;2279635258;999.995438","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",6,55.3,71.41,"2000;2000;1500;1000","2500;2000;3000;2500","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","48.86;53.23;55.3;47.94","49.52;48.93;50.31;71.41","0.6399895837;0.6399895837;1.291842742;0.4027583522","0.7811186556;0.6399895998;0.93846836;2.832156834","0;0;0.3784194529;0","0;0;0;0.3692762186","2000009.123;2000009.123;0.658;1000004.562","2500000;2000000;3000000;0.677","0;0;0;0","0;0;0;0","999.9954385;999.9954385;2279635258;999.995438","1000;1000;1000;3692762186","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",7,71.41,53.05,"2500;2000;3000;2500","1500;1000;2500;2000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.52;48.93;50.31;71.41","53.05;47.78;49.93;51.99","0.7811186556;0.6399895998;0.93846836;2.832156834","1.131188102;0.4027583553;0.7811186458;0.6399895934","0;0;0;0.3692762186","0.3776435045;0;0;0","2500000;2000000;3000000;0.677","0.662;1000005.204;2500013.011;2000010.409","0;0;0;0","0;0;0;0","1000;1000;1000;3692762186","2265861027;999.994796;999.9947956;999.9947955","0;0;0;0","0;0;0;0","-1;-1;-1;0","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",8,53.05,91.47,"1500;1000;2500;2000","3000;3000;3000;2500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","53.05;47.78;49.93;51.99","50.2;91.47;50.64;49.74","1.131188102;0.4027583553;0.7811186458;0.6399895934","0.93846836;4.58589449;0.93846836;0.7811186556","0.3776435045;0;0;0","0;0.3836671803;0;0","0.662;1000005.204;2500013.011;2000010.409","3000003.867;0.649;3000003.867;2500003.223","0;0;0;0","0;0;0;0","2265861027;999.994796;999.9947956;999.9947955","999.998711;4622496148;999.998711;999.9987108","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",9,91.47,56.92,"3000;3000;3000;2500","1000;1000;1000;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","50.2;91.47;50.64;49.74","47.98;56.92;52.47;48.03","0.93846836;4.58589449;0.93846836;0.7811186556","0.4027583368;0.4027583368;0.9562843777;0.4027583368","0;0.3836671803;0;0","0;0;0.3795731707;0","3000003.867;0.649;3000003.867;2500003.223","1000000;1000000;0.656;1000000","0;0;0;0","0;0;0;0","999.998711;4622496148;999.998711;999.9987108","1000;1000;1524390244;1000","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",0,71.54,51.81,"2500;3000;3000;2000","2000;2000;1000;1500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","71.54;49.46;49.54;48.11","51.81;48.84;48.63;48.11","2.893736754;0.93846836;0.93846836;0.6399895998","0.6399895837;0.6399895837;0.6779101887;0.5139870221","0.3789954338;0;0;0","0;0;0.3767019667;0","0.657;3000000;3000000;2000000","2000022;2000022;0.661;1500016.5","0;0;0;0","0;0;0;0","3805175038;1000;1000;1000","999.9890001;999.9890001;1512859304;999.9890001","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",1,51.81,89.49,"2000;2000;1000;1500","2500;2500;2000;3000","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","51.81;48.84;48.63;48.11","49.48;49.46;48.75;89.49","0.6399895837;0.6399895837;0.6779101887;0.5139870221","0.7811186556;0.7811186556;0.6399895998;4.48525233","0;0;0.3767019667;0","0;0;0;0.3733133433","2000022;2000022;0.661;1500016.5","2500008.215;2500008.215;2000006.572;0.667","0;0;0;0","0;0;0;0","999.9890001;999.9890001;1512859304;999.9890001","999.996714;999.996714;999.996714;4497751124","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",2,89.49,59.6,"2500;2500;2000;3000","2000;2000;1000;1000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.48;49.46;48.75;89.49","48.95;48.93;47.78;59.6","0.7811186556;0.7811186556;0.6399895998;4.48525233","0.6399895837;0.6399895837;0.4027583522;0.6787234597","0;0;0;0.3733133433","0;0;0;0.3784194529","2500008.215;2500008.215;2000006.572;0.667","2000000;2000000;1000000;0.658","0;0;0;0","0;0;0;0","999.996714;999.996714;999.996714;4497751124","1000;1000;1000;1519756839","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",3,59.6,76.42,"2000;2000;1000;1000","2000;2500;2000;2500","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","48.95;48.93;47.78;59.6","48.87;76.42;48.75;50.14","0.6399895837;0.6399895837;0.4027583522;0.6787234597","0.6399895934;3.277074404;0.6399895934;0.7811186458","0;0;0;0.3784194529","0;0.374251497;0;0","2000000;2000000;1000000;0.658","2000000;0.668;2000000;2500000","0;0;0;0","0;0;0;0","1000;1000;1000;1519756839","1000;3742514970;1000;1000","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",4,76.42,54.96,"2000;2500;2000;2500","2000;2000;1500;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","48.87;76.42;48.75;50.14","48.86;53.06;54.96;47.99","0.6399895934;3.277074404;0.6399895934;0.7811186458","0.6399895837;0.6399895837;1.286752531;0.4027583522","0;0.374251497;0;0","0;0;0.3761329305;0","2000000;0.668;2000000;2500000","2000001.272;2000001.272;0.662;1000000.636","0;0;0;0","0;0;0;0","1000;3742514970;1000;1000","999.999364;999.999364;2265861027;999.999364","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",5,54.96,72.63,"2000;2000;1500;1000","2500;2000;3000;2500","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","48.86;53.06;54.96;47.99","49.52;48.92;50.31;72.63","0.6399895837;0.6399895837;1.286752531;0.4027583522","0.7811186556;0.6399895998;0.93846836;2.885029754","0;0;0.3761329305;0","0;0;0;0.3772727273","2000001.272;2000001.272;0.662;1000000.636","2500001;2000000.8;3000001.2;0.66","0;0;0;0","0;0;0;0","999.999364;999.999364;2265861027;999.999364","999.9996;999.9996;999.9996;3787878788","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",6,72.63,53.37,"2500;2000;3000;2500","1500;1000;2500;2000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.52;48.92;50.31;72.63","53.37;47.77;49.93;52.45","0.7811186556;0.6399895998;0.93846836;2.885029754","1.150583051;0.4027583553;0.7811186458;0.6399895934","0;0;0;0.3772727273","0.3878504673;0;0;0","2500001;2000000.8;3000001.2;0.66","0.642;1000000.545;2500001.363;2000001.091","0;0;0;0","0;0;0;0","999.9996;999.9996;999.9996;3787878788","2336448598;999.999455;999.9994548;999.9994545","0;0;0;0","0;0;0;0","-1;-1;-1;0","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",7,53.37,89.72,"1500;1000;2500;2000","3000;3000;3000;2500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","53.37;47.77;49.93;52.45","50.21;89.72;50.64;49.76","1.150583051;0.4027583553;0.7811186458;0.6399895934","0.93846836;4.44580098;0.93846836;0.7811186556","0.3878504673;0;0;0","0;0.3709198813;0;0","0.642;1000000.545;2500001.363;2000001.091","3000000.996;0.674;3000000.996;2500000.83","0;0;0;0","0;0;0;0","2336448598;999.999455;999.9994548;999.9994545","999.999668;4451038576;999.999668;999.999668","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",8,89.72,56.57,"3000;3000;3000;2500","1000;2000;1000;1500","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","50.21;89.72;50.64;49.76","47.99;56.57;49.03;48.58","0.93846836;4.44580098;0.93846836;0.7811186556","0.4027583522;0.6399895837;0.6808341757;0.5139870221","0;0.3709198813;0;0","0;0;0.382848392;0","3000000.996;0.674;3000000.996;2500000.83","1000000;2000000;0.653;1500000","0;0;0;0","0;0;0;0","999.999668;4451038576;999.999668;999.999668","1000;1000;1531393568;1000","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
