experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-blackscholes-simsmall-2",262,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",263,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",264,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",265,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",266,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",267,79.82,79.82,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.47;55.67;79.82;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.525314012;3.88338744;1.298943303","0;0.3660322108;0.3805175038;0","0;0.3660322108;0.3805175038;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.683;0.657;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2928257687;4566210046;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",268,79.82,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;55.67;79.82;53.02","47.46;58.26;87.88;53.02","0.40275836;1.525314012;3.88338744;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.3660322108;0.3805175038;0","0;0.374251497;0.3822629969;0","1000000.229;0.683;0.657;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2928257687;4566210046;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",269,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",270,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",271,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",272,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",273,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",274,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",275,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",276,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",277,87.88,87.88,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.46;58.26;87.88;53.02","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.545534182;3.8989606;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.668;0.654;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2994011976;4587155963;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",278,87.88,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.46;58.26;87.88;53.02","47.47;59.08;90.62;53.03","0.40275836;1.545534182;3.8989606;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.374251497;0.3822629969;0","0;0.3709198813;0.381097561;0","1000000.229;0.668;0.654;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2994011976;4587155963;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",279,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",280,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",281,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",282,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",283,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",284,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",285,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",286,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",287,90.62,90.62,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.08;90.62;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537534882;3.88637139;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.381097561;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.656;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4573170732;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",288,90.62,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.08;90.62;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537534882;3.88637139;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.381097561;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.656;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4573170732;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",289,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",290,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",291,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",292,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",293,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",294,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",295,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",296,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",297,91.99,91.99,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.48;91.99;53.03","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.537095382;3.89181963;1.298943303","0;0.3709198813;0.3816793893;0","0;0.3709198813;0.3816793893;0","1000000.229;0.674;0.655;4000000.917","1000000.229;0.674;0.655;4000000.917","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.999771;2967359050;4580152672;999.9997708","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",298,91.99,92.78,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.48;91.99;53.03","47.47;59.77;92.78;53.04","0.40275836;1.537095382;3.89181963;1.298943303","0.40275836;1.544754552;3.8985908;1.298943303","0;0.3709198813;0.3816793893;0","0;0.374251497;0.3822629969;0","1000000.229;0.674;0.655;4000000.917","1000002;0.668;0.654;4000008","0;0;0;0","0;0;0;0","999.999771;2967359050;4580152672;999.9997708","999.998;2994011976;4587155963;999.998","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",299,92.78,92.78,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.77;92.78;53.04","47.47;59.77;92.78;53.04","0.40275836;1.544754552;3.8985908;1.298943303","0.40275836;1.544754552;3.8985908;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000002;0.668;0.654;4000008","1000002;0.668;0.654;4000008","0;0;0;0","0;0;0;0","999.998;2994011976;4587155963;999.998","999.998;2994011976;4587155963;999.998","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",300,92.78,92.78,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.77;92.78;53.04","47.47;59.77;92.78;53.04","0.40275836;1.544754552;3.8985908;1.298943303","0.40275836;1.544754552;3.8985908;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000002;0.668;0.654;4000008","1000002;0.668;0.654;4000008","0;0;0;0","0;0;0;0","999.998;2994011976;4587155963;999.998","999.998;2994011976;4587155963;999.998","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",301,92.78,92.78,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.77;92.78;53.04","47.47;59.77;92.78;53.04","0.40275836;1.544754552;3.8985908;1.298943303","0.40275836;1.544754552;3.8985908;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000002;0.668;0.654;4000008","1000002;0.668;0.654;4000008","0;0;0;0","0;0;0;0","999.998;2994011976;4587155963;999.998","999.998;2994011976;4587155963;999.998","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
"parsec-blackscholes-simsmall-2",302,92.78,92.78,"1000;2000;3000;4000","1000;2000;3000;4000","1;1;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.47;59.77;92.78;53.04","47.47;59.77;92.78;53.04","0.40275836;1.544754552;3.8985908;1.298943303","0.40275836;1.544754552;3.8985908;1.298943303","0;0.374251497;0.3822629969;0","0;0.374251497;0.3822629969;0","1000002;0.668;0.654;4000008","1000002;0.668;0.654;4000008","0;0;0;0","0;0;0;0","999.998;2994011976;4587155963;999.998","999.998;2994011976;4587155963;999.998","0;0;0;-1","0;0;0;-1","0;1;2;-1","0;1;2;-1"
